ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),RunRepeats,Warmup,BenchFile,Status
EXP_DBL_0276,bat,6,ifcvt-simple-false,DeadStoreElimination-initial,6605224,23.945249,188.763759,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0276,bat,7,ifcvt-simple-false,DeadStoreElimination-initial,6605224,23.621968,188.763759,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0276,bat,8,ifcvt-simple-false,DeadStoreElimination-initial,6605224,23.555546,188.763759,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0276,bat,9,ifcvt-simple-false,DeadStoreElimination-initial,6605224,24.031343,188.763759,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0276,bat,10,ifcvt-simple-false,DeadStoreElimination-initial,6605224,23.488879,188.763759,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0277,bat,1,ifcvt-triangle,DeadStoreElimination-initial,6605224,23.587809,188.546714,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0277,bat,2,ifcvt-triangle,DeadStoreElimination-initial,6605224,23.430049,188.546714,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0277,bat,3,ifcvt-triangle,DeadStoreElimination-initial,6605224,23.215392,188.546714,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0277,bat,4,ifcvt-triangle,DeadStoreElimination-initial,6605224,23.285332,188.546714,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0277,bat,5,ifcvt-triangle,DeadStoreElimination-initial,6605224,22.961402,188.546714,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0277,bat,6,ifcvt-triangle,DeadStoreElimination-initial,6605224,23.330528,188.546714,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0277,bat,7,ifcvt-triangle,DeadStoreElimination-initial,6605224,23.326657,188.546714,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0277,bat,8,ifcvt-triangle,DeadStoreElimination-initial,6605224,23.172892,188.546714,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0277,bat,9,ifcvt-triangle,DeadStoreElimination-initial,6605224,22.980603,188.546714,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0277,bat,10,ifcvt-triangle,DeadStoreElimination-initial,6605224,23.287206,188.546714,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0278,bat,1,ifcvt-triangle-false,DeadStoreElimination-initial,6605224,23.582362,188.696016,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0278,bat,2,ifcvt-triangle-false,DeadStoreElimination-initial,6605224,24.111938,188.696016,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0278,bat,3,ifcvt-triangle-false,DeadStoreElimination-initial,6605224,23.727027,188.696016,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0278,bat,4,ifcvt-triangle-false,DeadStoreElimination-initial,6605224,23.996040,188.696016,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0278,bat,5,ifcvt-triangle-false,DeadStoreElimination-initial,6605224,23.515251,188.696016,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0278,bat,6,ifcvt-triangle-false,DeadStoreElimination-initial,6605224,23.789869,188.696016,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0278,bat,7,ifcvt-triangle-false,DeadStoreElimination-initial,6605224,23.837424,188.696016,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0278,bat,8,ifcvt-triangle-false,DeadStoreElimination-initial,6605224,23.449537,188.696016,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0278,bat,9,ifcvt-triangle-false,DeadStoreElimination-initial,6605224,23.683879,188.696016,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0278,bat,10,ifcvt-triangle-false,DeadStoreElimination-initial,6605224,23.713327,188.696016,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0279,bat,1,ifcvt-triangle-rev,DeadStoreElimination-initial,6605224,23.306154,188.349684,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0279,bat,2,ifcvt-triangle-rev,DeadStoreElimination-initial,6605224,23.252934,188.349684,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0279,bat,3,ifcvt-triangle-rev,DeadStoreElimination-initial,6605224,23.120452,188.349684,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0279,bat,4,ifcvt-triangle-rev,DeadStoreElimination-initial,6605224,23.027859,188.349684,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0279,bat,5,ifcvt-triangle-rev,DeadStoreElimination-initial,6605224,23.212489,188.349684,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0279,bat,6,ifcvt-triangle-rev,DeadStoreElimination-initial,6605224,23.524299,188.349684,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0279,bat,7,ifcvt-triangle-rev,DeadStoreElimination-initial,6605224,23.313838,188.349684,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0279,bat,8,ifcvt-triangle-rev,DeadStoreElimination-initial,6605224,23.170202,188.349684,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0279,bat,9,ifcvt-triangle-rev,DeadStoreElimination-initial,6605224,23.273789,188.349684,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0279,bat,10,ifcvt-triangle-rev,DeadStoreElimination-initial,6605224,23.382753,188.349684,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0280,bat,1,tail-calls,DeadStoreElimination-initial,6605224,23.833530,188.688262,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0280,bat,2,tail-calls,DeadStoreElimination-initial,6605224,23.605336,188.688262,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0280,bat,3,tail-calls,DeadStoreElimination-initial,6605224,23.449956,188.688262,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0280,bat,4,tail-calls,DeadStoreElimination-initial,6605224,24.081782,188.688262,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0280,bat,5,tail-calls,DeadStoreElimination-initial,6605224,23.769613,188.688262,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0280,bat,6,tail-calls,DeadStoreElimination-initial,6605224,23.601285,188.688262,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0280,bat,7,tail-calls,DeadStoreElimination-initial,6605224,23.585062,188.688262,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0280,bat,8,tail-calls,DeadStoreElimination-initial,6605224,23.879952,188.688262,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0280,bat,9,tail-calls,DeadStoreElimination-initial,6605224,23.516459,188.688262,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0280,bat,10,tail-calls,DeadStoreElimination-initial,6605224,23.511008,188.688262,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0281,bat,1,tail-duplicate,DeadStoreElimination-initial,6602856,23.558401,188.887362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0281,bat,2,tail-duplicate,DeadStoreElimination-initial,6602856,23.522237,188.887362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0281,bat,3,tail-duplicate,DeadStoreElimination-initial,6602856,23.414243,188.887362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0281,bat,4,tail-duplicate,DeadStoreElimination-initial,6602856,23.405840,188.887362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0281,bat,5,tail-duplicate,DeadStoreElimination-initial,6602856,23.810623,188.887362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0281,bat,6,tail-duplicate,DeadStoreElimination-initial,6602856,23.493131,188.887362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0281,bat,7,tail-duplicate,DeadStoreElimination-initial,6602856,23.427678,188.887362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0281,bat,8,tail-duplicate,DeadStoreElimination-initial,6602856,23.202252,188.887362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0281,bat,9,tail-duplicate,DeadStoreElimination-initial,6602856,23.558528,188.887362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0281,bat,10,tail-duplicate,DeadStoreElimination-initial,6602856,23.824186,188.887362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0282,bat,1,cgp-ext-ld-promotion,DeadStoreElimination-initial,6606216,23.332569,190.076678,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0282,bat,2,cgp-ext-ld-promotion,DeadStoreElimination-initial,6606216,23.343333,190.076678,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0282,bat,3,cgp-ext-ld-promotion,DeadStoreElimination-initial,6606216,23.213026,190.076678,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0282,bat,4,cgp-ext-ld-promotion,DeadStoreElimination-initial,6606216,23.133437,190.076678,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0282,bat,5,cgp-ext-ld-promotion,DeadStoreElimination-initial,6606216,23.425320,190.076678,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0282,bat,6,cgp-ext-ld-promotion,DeadStoreElimination-initial,6606216,23.476652,190.076678,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0282,bat,7,cgp-ext-ld-promotion,DeadStoreElimination-initial,6606216,23.246884,190.076678,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0282,bat,8,cgp-ext-ld-promotion,DeadStoreElimination-initial,6606216,23.199145,190.076678,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0282,bat,9,cgp-ext-ld-promotion,DeadStoreElimination-initial,6606216,23.309223,190.076678,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0282,bat,10,cgp-ext-ld-promotion,DeadStoreElimination-initial,6606216,23.183047,190.076678,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0283,bat,1,cgp-store-extract,DeadStoreElimination-initial,6605224,23.926362,188.820718,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0283,bat,2,cgp-store-extract,DeadStoreElimination-initial,6605224,23.558694,188.820718,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0283,bat,3,cgp-store-extract,DeadStoreElimination-initial,6605224,23.758387,188.820718,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0283,bat,4,cgp-store-extract,DeadStoreElimination-initial,6605224,23.716778,188.820718,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0283,bat,5,cgp-store-extract,DeadStoreElimination-initial,6605224,23.706668,188.820718,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0283,bat,6,cgp-store-extract,DeadStoreElimination-initial,6605224,23.794634,188.820718,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0283,bat,7,cgp-store-extract,DeadStoreElimination-initial,6605224,23.654843,188.820718,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0283,bat,8,cgp-store-extract,DeadStoreElimination-initial,6605224,23.639118,188.820718,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0283,bat,9,cgp-store-extract,DeadStoreElimination-initial,6605224,23.691401,188.820718,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0283,bat,10,cgp-store-extract,DeadStoreElimination-initial,6605224,23.759690,188.820718,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0284,bat,1,memop-opt,DeadStoreElimination-initial,6605224,23.644403,188.613523,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0284,bat,2,memop-opt,DeadStoreElimination-initial,6605224,23.616864,188.613523,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0284,bat,3,memop-opt,DeadStoreElimination-initial,6605224,23.487791,188.613523,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0284,bat,4,memop-opt,DeadStoreElimination-initial,6605224,23.658404,188.613523,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0284,bat,5,memop-opt,DeadStoreElimination-initial,6605224,23.553695,188.613523,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0284,bat,6,memop-opt,DeadStoreElimination-initial,6605224,23.735803,188.613523,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0284,bat,7,memop-opt,DeadStoreElimination-initial,6605224,23.845843,188.613523,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0284,bat,8,memop-opt,DeadStoreElimination-initial,6605224,23.602123,188.613523,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0284,bat,9,memop-opt,DeadStoreElimination-initial,6605224,23.779519,188.613523,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0284,bat,10,memop-opt,DeadStoreElimination-initial,6605224,23.637053,188.613523,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0285,bat,1,separate-const-offset-from-gep,DeadStoreElimination-initial,6605224,23.509489,188.795370,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0285,bat,2,separate-const-offset-from-gep,DeadStoreElimination-initial,6605224,23.699454,188.795370,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0285,bat,3,separate-const-offset-from-gep,DeadStoreElimination-initial,6605224,23.136462,188.795370,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0285,bat,4,separate-const-offset-from-gep,DeadStoreElimination-initial,6605224,23.436233,188.795370,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0285,bat,5,separate-const-offset-from-gep,DeadStoreElimination-initial,6605224,24.537454,188.795370,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0285,bat,6,separate-const-offset-from-gep,DeadStoreElimination-initial,6605224,23.300222,188.795370,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0285,bat,7,separate-const-offset-from-gep,DeadStoreElimination-initial,6605224,23.485151,188.795370,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0285,bat,8,separate-const-offset-from-gep,DeadStoreElimination-initial,6605224,23.327831,188.795370,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0285,bat,9,separate-const-offset-from-gep,DeadStoreElimination-initial,6605224,23.269958,188.795370,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0285,bat,10,separate-const-offset-from-gep,DeadStoreElimination-initial,6605224,23.327010,188.795370,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0286,bat,1,adv-copy-opt,DeadStoreElimination-initial,6605192,23.539539,188.904890,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0286,bat,2,adv-copy-opt,DeadStoreElimination-initial,6605192,23.255265,188.904890,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0286,bat,3,adv-copy-opt,DeadStoreElimination-initial,6605192,23.623458,188.904890,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0286,bat,4,adv-copy-opt,DeadStoreElimination-initial,6605192,23.136516,188.904890,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0286,bat,5,adv-copy-opt,DeadStoreElimination-initial,6605192,23.336737,188.904890,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0286,bat,6,adv-copy-opt,DeadStoreElimination-initial,6605192,23.207471,188.904890,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0286,bat,7,adv-copy-opt,DeadStoreElimination-initial,6605192,23.420267,188.904890,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0286,bat,8,adv-copy-opt,DeadStoreElimination-initial,6605192,23.086132,188.904890,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0286,bat,9,adv-copy-opt,DeadStoreElimination-initial,6605192,23.093856,188.904890,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0286,bat,10,adv-copy-opt,DeadStoreElimination-initial,6605192,23.605438,188.904890,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0287,bat,1,cgp-delete-phis,DeadStoreElimination-initial,6605288,23.613069,188.560879,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0287,bat,2,cgp-delete-phis,DeadStoreElimination-initial,6605288,23.727101,188.560879,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0287,bat,3,cgp-delete-phis,DeadStoreElimination-initial,6605288,23.498986,188.560879,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0287,bat,4,cgp-delete-phis,DeadStoreElimination-initial,6605288,23.751519,188.560879,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0287,bat,5,cgp-delete-phis,DeadStoreElimination-initial,6605288,23.544866,188.560879,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0287,bat,6,cgp-delete-phis,DeadStoreElimination-initial,6605288,23.831429,188.560879,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0287,bat,7,cgp-delete-phis,DeadStoreElimination-initial,6605288,23.539772,188.560879,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0287,bat,8,cgp-delete-phis,DeadStoreElimination-initial,6605288,23.502559,188.560879,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0287,bat,9,cgp-delete-phis,DeadStoreElimination-initial,6605288,23.984099,188.560879,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0287,bat,10,cgp-delete-phis,DeadStoreElimination-initial,6605288,23.654279,188.560879,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0288,bat,1,cleanups,DeadStoreElimination-initial,6605224,23.463738,189.612686,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0288,bat,2,cleanups,DeadStoreElimination-initial,6605224,23.277269,189.612686,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0288,bat,3,cleanups,DeadStoreElimination-initial,6605224,23.148634,189.612686,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0288,bat,4,cleanups,DeadStoreElimination-initial,6605224,23.173625,189.612686,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0288,bat,5,cleanups,DeadStoreElimination-initial,6605224,23.236466,189.612686,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0288,bat,6,cleanups,DeadStoreElimination-initial,6605224,23.392345,189.612686,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0288,bat,7,cleanups,DeadStoreElimination-initial,6605224,23.197710,189.612686,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0288,bat,8,cleanups,DeadStoreElimination-initial,6605224,23.369453,189.612686,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0288,bat,9,cleanups,DeadStoreElimination-initial,6605224,23.300465,189.612686,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0288,bat,10,cleanups,DeadStoreElimination-initial,6605224,23.626367,189.612686,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0289,bat,1,constant-hoisting,DeadStoreElimination-initial,6605288,23.568226,188.108810,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0289,bat,2,constant-hoisting,DeadStoreElimination-initial,6605288,23.154266,188.108810,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0289,bat,3,constant-hoisting,DeadStoreElimination-initial,6605288,23.425769,188.108810,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0289,bat,4,constant-hoisting,DeadStoreElimination-initial,6605288,23.242613,188.108810,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0289,bat,5,constant-hoisting,DeadStoreElimination-initial,6605288,23.386417,188.108810,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0289,bat,6,constant-hoisting,DeadStoreElimination-initial,6605288,23.270674,188.108810,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0289,bat,7,constant-hoisting,DeadStoreElimination-initial,6605288,23.339929,188.108810,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0289,bat,8,constant-hoisting,DeadStoreElimination-initial,6605288,23.265608,188.108810,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0289,bat,9,constant-hoisting,DeadStoreElimination-initial,6605288,23.469028,188.108810,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0289,bat,10,constant-hoisting,DeadStoreElimination-initial,6605288,23.476851,188.108810,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0290,bat,1,copyprop,DeadStoreElimination-initial,6609032,23.500358,187.940393,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0290,bat,2,copyprop,DeadStoreElimination-initial,6609032,23.187810,187.940393,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0290,bat,3,copyprop,DeadStoreElimination-initial,6609032,23.065375,187.940393,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0290,bat,4,copyprop,DeadStoreElimination-initial,6609032,23.225466,187.940393,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0290,bat,5,copyprop,DeadStoreElimination-initial,6609032,23.344329,187.940393,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0290,bat,6,copyprop,DeadStoreElimination-initial,6609032,23.312775,187.940393,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0290,bat,7,copyprop,DeadStoreElimination-initial,6609032,23.225223,187.940393,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0290,bat,8,copyprop,DeadStoreElimination-initial,6609032,23.225365,187.940393,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0290,bat,9,copyprop,DeadStoreElimination-initial,6609032,23.299757,187.940393,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0290,bat,10,copyprop,DeadStoreElimination-initial,6609032,23.935777,187.940393,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0291,bat,1,demotion,DeadStoreElimination-initial,6605224,23.491093,189.287575,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0291,bat,2,demotion,DeadStoreElimination-initial,6605224,23.615331,189.287575,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0291,bat,3,demotion,DeadStoreElimination-initial,6605224,23.565786,189.287575,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0291,bat,4,demotion,DeadStoreElimination-initial,6605224,23.857375,189.287575,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0291,bat,5,demotion,DeadStoreElimination-initial,6605224,23.654517,189.287575,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0291,bat,6,demotion,DeadStoreElimination-initial,6605224,23.589472,189.287575,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
