ConfigName,Mode,LLVM_Pass,MIR_Pass,n,runtime_med,compile_med,size_med,runtime_delta_pct,compile_delta_pct,size_delta_pct,MIR_BB_Last,MIR_BB_Last_delta,MIR_TermBlocks_Last,MIR_TermBlocks_Last_delta,MIR_Goto_Last,MIR_Goto_Last_delta,MIR_SwitchInt_Last,MIR_SwitchInt_Last_delta,MIR_Locals_Last,MIR_Locals_Last_delta,LLVM_BB,LLVM_BB_delta,LLVM_br,LLVM_br_delta,LLVM_switch,LLVM_switch_delta,ASM_JmpLike,ASM_JmpLike_delta,LICM_Remarks_Passed,LICM_Remarks_Passed_delta,LICM_Remarks_Missed,LICM_Remarks_Missed_delta,HotLoop_SCCSize,HotLoop_SCCSize_delta,HotLoop_Loads,HotLoop_Loads_delta,FactorConst_InHotLoop,FactorConst_InHotLoop_delta,FactorConst_OutHotLoop,FactorConst_OutHotLoop_delta,FactorConst_Total,FactorConst_Total_delta,FactorConst_Hoisted,FactorConst_Hoisted_delta,licm_pass_rate,factor_hoist_rate
EXP_DBL_0936,default,early-taildup,InstSimplify-after-simplifycfg,3,6.942116,13.105127,417040.0,29.983185976580206,-3.908210610043872,-0.02876594112570796,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0929,default,preheader-prot,InstSimplify-after-simplifycfg,3,6.94215,12.77818,417008.0,29.983822587711906,-6.305510709896234,-0.03643685875922564,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1268,default,early-taildup,ReferencePropagation,3,6.942445,12.532162,417040.0,29.989346125472327,-8.109408515857087,-0.02876594112570796,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1164,default,expand-reductions,MatchBranchSimplification,3,6.942605,12.155785,417008.0,29.992341942562707,-10.869148228049387,-0.03643685875922564,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0953,default,constant-hoisting,InstSimplify-after-simplifycfg,3,6.942817,12.791888,416624.0,29.996311400207464,-6.204998425737718,-0.12848787036149334,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1219,default,bitcode-version-upgrade,MatchBranchSimplification,3,6.942935,12.238345,416960.0,29.998520815311625,-10.263786820103105,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1000,default,loop-idiom-vectorize-all,InstSimplify-before-inline,3,6.944173,12.544525,416960.0,30.0217009500485,-8.018758284674432,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1640,default,nofree-inference,UnreachablePropagation,3,6.944297,13.24695,416960.0,30.02402270829354,-2.8683102835035945,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1215,default,select-optimize,MatchBranchSimplification,3,6.945085,12.31245,416960.0,30.038777107463698,-9.720420696848997,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1003,default,replace-with-vec-lib,InstSimplify-before-inline,3,6.945177,13.163601,416960.0,30.04049970229068,-3.4794569403702957,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_008_disable-vector-combine,default,vector-combine,N/A,3,6.945533,12.198984,416992.0,30.0471653953168,-10.552396684179822,-0.040272317575984484,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1090,default,licm-promotion,JumpThreading,3,6.945731,11.944106,417152.0,30.05087271896616,-12.42125938929769,-0.0019177294083849716,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1190,default,ifcvt-triangle,MatchBranchSimplification,3,6.945923,12.145067,416960.0,30.054467699474618,-10.947736691837761,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1351,default,early-taildup,ScalarReplacementOfAggregates,3,6.945982,12.74834,417040.0,30.0555724070267,-6.524308970714032,-0.02876594112570796,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0955,default,demotion,InstSimplify-after-simplifycfg,3,6.946206,13.228648,416960.0,30.05976655095324,-3.0025075277893665,-0.04794323520951327,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1168,default,promote-alloca-to-vector,MatchBranchSimplification,3,6.946265,12.419709,416960.0,30.060871258505315,-8.933956800835086,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0956,default,gep-const-evaluation,InstSimplify-after-simplifycfg,3,6.946657,13.043867,416960.0,30.06821101037678,-4.3573922942830805,-0.04794323520951327,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1229,default,sample-loader-inlining,MatchBranchSimplification,3,6.946665,12.290773,416960.0,30.068360801231297,-9.879364728341876,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0918,default,loop-idiom-vectorize-bytecmp,InstSimplify-after-simplifycfg,3,6.946947,12.86012,416960.0,30.073640928853095,-5.704695378414682,-0.04794323520951327,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1243,default,post-ra,MatchBranchSimplification,3,6.947928,12.431727,416960.0,30.092009032388532,-8.845836241233595,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1583,default,promote-alloca-to-vector,UnreachablePropagation,3,6.948355,13.274422,416960.0,30.100004119248513,-2.6668751018284587,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1194,default,tail-duplicate,MatchBranchSimplification,3,6.948788,12.341639,416624.0,30.108111549249372,-9.506395816319158,-0.12848787036149334,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1633,default,auto-upgrade-debug-info,UnreachablePropagation,3,6.949461,13.091539,416960.0,30.12071270488581,-4.007843008435041,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1606,default,ifcvt-triangle-false,UnreachablePropagation,3,6.950003,12.741759,416960.0,30.130861035279487,-6.572563372672546,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1023,default,ifcvt-simple-false,InstSimplify-before-inline,3,6.950139,12.989913,416960.0,30.13340747980633,-4.7530036000526295,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1070,default,complex-addr-modes,InstSimplify-before-inline,3,6.950888,12.861167,416944.0,30.14743164856071,-5.697018375094432,-0.05177869402627211,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0499,default,binop-extract-shuffle,EnumSizeOpt,3,6.951258,13.84628,416960.0,30.154359475582226,1.5262058577808268,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1619,default,demotion,UnreachablePropagation,3,6.951404,12.926207,416960.0,30.157093158677206,-5.220120289183261,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1415,default,loop-idiom-vectorize-all,SingleUseConsts,3,6.952461,13.647382,416960.0,30.17688427533056,0.0678098631381685,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1076,default,peephole,InstSimplify-before-inline,3,6.952755,13.259282,425680.0,30.182389089234164,-2.777887356144182,2.0423818199251986,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1050,default,ssc,InstSimplify-before-inline,3,6.953008,12.875498,418176.0,30.187126225008342,-5.591938017327003,0.24355163486431408,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1035,default,cleanups,InstSimplify-before-inline,3,6.953844,13.178237,416960.0,30.20277936930562,-3.3721402062774963,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0932,default,cgp-branch-opts,InstSimplify-after-simplifycfg,3,6.954002,11.96503,416960.0,30.20573773868238,-12.267836640995021,-0.04794323520951327,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1200,default,cgp-delete-phis,MatchBranchSimplification,3,6.954179,12.483459,416960.0,30.209051861338622,-8.466517486923076,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1221,default,cgdata-for-merging,MatchBranchSimplification,3,6.954398,12.242193,416960.0,30.21315238598108,-10.235571816496304,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1042,default,machine-dce,InstSimplify-before-inline,3,6.954717,13.053821,416960.0,30.219125296305037,-4.284405769880262,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1638,default,last-run-tracking,UnreachablePropagation,3,6.954725,12.422484,416960.0,30.21927508715956,-8.913609442464788,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1399,default,2addr-hack,ScalarReplacementOfAggregates,3,6.955459,13.246724,416960.0,30.233018398061716,-2.869967401698803,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0945,default,tail-duplicate,InstSimplify-after-simplifycfg,3,6.955562,13.018134,416624.0,30.234946955313635,-4.546076464712845,-0.12848787036149334,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1614,default,adv-copy-opt,UnreachablePropagation,3,6.955892,12.800789,416928.0,30.241125828062575,-6.139732898943517,-0.05561415284303095,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1055,default,cgdata-for-merging,InstSimplify-before-inline,3,6.957165,13.358393,416960.0,30.264961297787973,-2.051167703734258,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0986,default,cgp-gc-opts,InstSimplify-after-simplifycfg,3,6.95719,12.819917,416960.0,30.265429394208333,-5.999479107625727,-0.04794323520951327,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0968,default,type-promotion,InstSimplify-after-simplifycfg,3,6.957536,13.123785,416960.0,30.271907848666313,-3.771403037981591,-0.04794323520951327,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1002,default,promote-alloca-to-vector,InstSimplify-before-inline,3,6.957655,12.974364,416960.0,30.274135987627293,-4.8670147983587935,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0921,default,vector-combine,InstSimplify-after-simplifycfg,3,6.957747,12.660002,416992.0,30.275858582454273,-7.172036878358878,-0.040272317575984484,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0917,default,loop-idiom-vectorize-all,InstSimplify-after-simplifycfg,3,6.958201,12.765203,416960.0,30.28435921344823,-6.4006630232552375,-0.04794323520951327,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1011,default,postra-machine-licm,InstSimplify-before-inline,3,6.958422,13.04169,416976.0,30.28849718580433,-4.373354888579339,-0.04410777639275443,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0973,default,global-outlining,InstSimplify-after-simplifycfg,3,6.958468,13.416531,416960.0,30.28935848321781,-1.624877714209294,-0.04794323520951327,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1509,default,postra-machine-licm,UnreachableEnumBranching,3,6.958689,13.269373,416976.0,30.29349645557391,-2.7038962954902823,-0.04410777639275443,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1342,default,machine-licm,ScalarReplacementOfAggregates,3,6.958715,12.590335,414704.0,30.29398327585109,-7.682861892983317,-0.5887429283728096,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1302,default,bitcode-version-upgrade,ReferencePropagation,3,6.958884,12.442725,416960.0,30.297147607652832,-8.765194710654711,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1544,default,phi-elim-edge-splitting,UnreachableEnumBranching,3,6.959612,13.07165,416016.0,30.310778575414087,-4.153676741994183,-0.274235305398407,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0984,default,2addr-hack,InstSimplify-after-simplifycfg,3,6.959843,13.231668,416960.0,30.315103786338348,-2.980363735977365,-0.04794323520951327,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1230,default,thinlto-funcattrs,MatchBranchSimplification,3,6.960213,12.005205,416960.0,30.32203161335987,-11.973258218463034,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1187,default,ifcvt-forked-diamond,MatchBranchSimplification,3,6.96022,12.183178,416960.0,30.322162680357543,-10.668292304504423,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0999,default,interleaved-load-combine,InstSimplify-before-inline,3,6.96032,13.44537,416960.0,30.324035066039066,-1.4134191671675955,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1199,default,adv-copy-opt,MatchBranchSimplification,3,6.960463,12.333269,416928.0,30.326712577563587,-9.56776784859279,-0.05561415284303095,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1037,default,copyprop,InstSimplify-before-inline,3,6.960681,12.40175,417328.0,30.330794378349246,-9.065639038302464,0.040272317575995586,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1307,default,layout-fsprofile-loader,ReferencePropagation,3,6.960825,12.602907,416960.0,30.333490613730586,-7.590679194089168,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0979,default,ra-fsprofile-loader,InstSimplify-after-simplifycfg,3,6.960855,13.324268,416960.0,30.334052329435025,-2.3013852188283335,-0.04794323520951327,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0976,default,nofree-inference,InstSimplify-after-simplifycfg,3,6.961203,12.881696,416960.0,30.340568231606625,-5.546491917442675,-0.04794323520951327,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1647,default,whole-program-visibility,UnreachablePropagation,3,6.961366,12.988311,416960.0,30.343620220267464,-4.764750075046931,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1617,default,constant-hoisting,UnreachablePropagation,3,6.961851,12.708322,416624.0,30.352701290822704,-6.8177362093670535,-0.12848787036149334,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1373,default,machine-cse,ScalarReplacementOfAggregates,3,6.962714,13.71756,417856.0,30.368859979253983,0.5823817246553009,0.16684245852909285,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1597,default,cgp-select2branch,UnreachablePropagation,3,6.962761,12.379815,416896.0,30.36974000052428,-9.226474824195163,-0.06328507047655973,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1169,default,replace-with-vec-lib,MatchBranchSimplification,3,6.964804,12.125162,416960.0,30.407992839997156,-11.093687743499226,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1218,default,auto-upgrade-debug-info,MatchBranchSimplification,3,6.965206,12.213757,416960.0,30.41551983043678,-10.444075413835952,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1574,default,peephole,UnreachableEnumBranching,3,6.966004,12.694797,425680.0,30.430461468175075,-6.916906667730361,2.0423818199251986,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0980,default,sample-loader-inlining,InstSimplify-after-simplifycfg,3,6.96664,13.311597,416960.0,30.44236984110935,-2.394293823480542,-0.04794323520951327,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1620,default,gep-const-evaluation,UnreachablePropagation,3,6.966989,13.5231,416960.0,30.448904467137773,-0.8434731613577107,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1192,default,ifcvt-triangle-rev,MatchBranchSimplification,3,6.967191,12.466249,416960.0,30.45268668621437,-8.592707770725827,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1180,default,branch-fold,MatchBranchSimplification,3,6.967696,12.171195,418832.0,30.462142233905908,-10.756156230757085,0.4008054463515265,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0958,default,machine-cse,InstSimplify-after-simplifycfg,3,6.968105,12.454118,417856.0,30.46980029134323,-8.681656889424916,0.16684245852909285,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1576,default,spill-fusing,UnreachableEnumBranching,3,6.968388,12.852216,419088.0,30.475099142821847,-5.762650520958368,0.46217278741969015,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1240,default,partial-inlining,MatchBranchSimplification,3,6.968513,12.260906,416960.0,30.477439624923708,-10.09836096345732,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1054,default,cfi-fixup,InstSimplify-before-inline,3,6.968683,13.161301,416960.0,30.480622680582247,-3.4963214175780966,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1206,default,icp,MatchBranchSimplification,3,6.968748,12.260306,416960.0,30.48183973127521,-10.10276039229414,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1410,default,spill-fusing,ScalarReplacementOfAggregates,3,6.969011,14.29011,419088.0,30.486764105617546,4.780536692189696,0.46217278741969015,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1279,default,cgp-store-extract,ReferencePropagation,3,6.970172,12.912104,416960.0,30.508502503379663,-5.323528863992699,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1579,default,expand-reductions,UnreachablePropagation,3,6.9709,12.432409,417008.0,30.522133471140943,-8.840835557122407,-0.03643685875922564,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1186,default,ifcvt-diamond,MatchBranchSimplification,3,6.970912,12.064374,416960.0,30.5223581574227,-11.539408543720132,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
