ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),RunRepeats,Warmup,BenchArgs,Status
EXP_DBL_0089,quinn,2,promote-alloca-to-vector,DataflowConstProp,89742872,5.772511,55.187561,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0089,quinn,3,promote-alloca-to-vector,DataflowConstProp,89742872,5.795499,55.187561,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0089,quinn,4,promote-alloca-to-vector,DataflowConstProp,89742872,5.659636,55.187561,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0089,quinn,5,promote-alloca-to-vector,DataflowConstProp,89742872,5.781327,55.187561,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0089,quinn,6,promote-alloca-to-vector,DataflowConstProp,89742872,5.693210,55.187561,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0089,quinn,7,promote-alloca-to-vector,DataflowConstProp,89742872,5.710524,55.187561,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0089,quinn,8,promote-alloca-to-vector,DataflowConstProp,89742872,5.736096,55.187561,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0089,quinn,9,promote-alloca-to-vector,DataflowConstProp,89742872,5.606997,55.187561,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0089,quinn,10,promote-alloca-to-vector,DataflowConstProp,89742872,5.566738,55.187561,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0090,quinn,1,replace-with-vec-lib,DataflowConstProp,89742872,5.456760,50.958741,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0090,quinn,2,replace-with-vec-lib,DataflowConstProp,89742872,5.497656,50.958741,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0090,quinn,3,replace-with-vec-lib,DataflowConstProp,89742872,5.541476,50.958741,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0090,quinn,4,replace-with-vec-lib,DataflowConstProp,89742872,5.544495,50.958741,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0090,quinn,5,replace-with-vec-lib,DataflowConstProp,89742872,5.416920,50.958741,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0090,quinn,6,replace-with-vec-lib,DataflowConstProp,89742872,5.478270,50.958741,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0090,quinn,7,replace-with-vec-lib,DataflowConstProp,89742872,5.472185,50.958741,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0090,quinn,8,replace-with-vec-lib,DataflowConstProp,89742872,5.401775,50.958741,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0090,quinn,9,replace-with-vec-lib,DataflowConstProp,89742872,5.395539,50.958741,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0090,quinn,10,replace-with-vec-lib,DataflowConstProp,89742872,5.531907,50.958741,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0091,quinn,1,vector-combine,DataflowConstProp,89749200,5.477468,49.504961,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0091,quinn,2,vector-combine,DataflowConstProp,89749200,5.704184,49.504961,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0091,quinn,3,vector-combine,DataflowConstProp,89749200,5.730632,49.504961,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0091,quinn,4,vector-combine,DataflowConstProp,89749200,5.611757,49.504961,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0091,quinn,5,vector-combine,DataflowConstProp,89749200,5.631707,49.504961,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0091,quinn,6,vector-combine,DataflowConstProp,89749200,5.595853,49.504961,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0091,quinn,7,vector-combine,DataflowConstProp,89749200,5.705882,49.504961,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0091,quinn,8,vector-combine,DataflowConstProp,89749200,5.622889,49.504961,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0091,quinn,9,vector-combine,DataflowConstProp,89749200,5.596583,49.504961,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0091,quinn,10,vector-combine,DataflowConstProp,89749200,5.717173,49.504961,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0092,quinn,1,advanced-peeling,DataflowConstProp,89614328,5.611918,48.155727,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0092,quinn,2,advanced-peeling,DataflowConstProp,89614328,5.581993,48.155727,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0092,quinn,3,advanced-peeling,DataflowConstProp,89614328,5.500126,48.155727,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0092,quinn,4,advanced-peeling,DataflowConstProp,89614328,5.586576,48.155727,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0092,quinn,5,advanced-peeling,DataflowConstProp,89614328,5.537783,48.155727,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0092,quinn,6,advanced-peeling,DataflowConstProp,89614328,5.531621,48.155727,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0092,quinn,7,advanced-peeling,DataflowConstProp,89614328,5.726881,48.155727,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0092,quinn,8,advanced-peeling,DataflowConstProp,89614328,5.420048,48.155727,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0092,quinn,9,advanced-peeling,DataflowConstProp,89614328,5.426990,48.155727,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0092,quinn,10,advanced-peeling,DataflowConstProp,89614328,5.413468,48.155727,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0093,quinn,1,lftr,DataflowConstProp,89737064,5.453511,50.006478,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0093,quinn,2,lftr,DataflowConstProp,89737064,5.564407,50.006478,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0093,quinn,3,lftr,DataflowConstProp,89737064,5.506917,50.006478,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0093,quinn,4,lftr,DataflowConstProp,89737064,5.472566,50.006478,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0093,quinn,5,lftr,DataflowConstProp,89737064,5.435017,50.006478,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0093,quinn,6,lftr,DataflowConstProp,89737064,5.494811,50.006478,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0093,quinn,7,lftr,DataflowConstProp,89737064,5.598134,50.006478,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0093,quinn,8,lftr,DataflowConstProp,89737064,5.657486,50.006478,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0093,quinn,9,lftr,DataflowConstProp,89737064,5.528465,50.006478,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0093,quinn,10,lftr,DataflowConstProp,89737064,5.423351,50.006478,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0094,quinn,1,licm-promotion,DataflowConstProp,89727936,5.360723,49.991074,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0094,quinn,2,licm-promotion,DataflowConstProp,89727936,5.448792,49.991074,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0094,quinn,3,licm-promotion,DataflowConstProp,89727936,5.447186,49.991074,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0094,quinn,4,licm-promotion,DataflowConstProp,89727936,5.428295,49.991074,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0094,quinn,5,licm-promotion,DataflowConstProp,89727936,5.446475,49.991074,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0094,quinn,6,licm-promotion,DataflowConstProp,89727936,5.445890,49.991074,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0094,quinn,7,licm-promotion,DataflowConstProp,89727936,5.466795,49.991074,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0094,quinn,8,licm-promotion,DataflowConstProp,89727936,5.440324,49.991074,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0094,quinn,9,licm-promotion,DataflowConstProp,89727936,5.438106,49.991074,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0094,quinn,10,licm-promotion,DataflowConstProp,89727936,5.601869,49.991074,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0095,quinn,1,loop-level-heuristics,DataflowConstProp,89742872,5.485798,48.431836,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0095,quinn,2,loop-level-heuristics,DataflowConstProp,89742872,5.478578,48.431836,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0095,quinn,3,loop-level-heuristics,DataflowConstProp,89742872,5.548552,48.431836,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0095,quinn,4,loop-level-heuristics,DataflowConstProp,89742872,5.524622,48.431836,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0095,quinn,5,loop-level-heuristics,DataflowConstProp,89742872,5.370112,48.431836,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0095,quinn,6,loop-level-heuristics,DataflowConstProp,89742872,5.557160,48.431836,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0095,quinn,7,loop-level-heuristics,DataflowConstProp,89742872,5.477949,48.431836,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0095,quinn,8,loop-level-heuristics,DataflowConstProp,89742872,5.503002,48.431836,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0095,quinn,9,loop-level-heuristics,DataflowConstProp,89742872,5.522307,48.431836,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0095,quinn,10,loop-level-heuristics,DataflowConstProp,89742872,5.598216,48.431836,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0096,quinn,1,lsr,DataflowConstProp,90360352,5.626210,46.800075,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0096,quinn,2,lsr,DataflowConstProp,90360352,5.629154,46.800075,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0096,quinn,3,lsr,DataflowConstProp,90360352,5.641653,46.800075,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0096,quinn,4,lsr,DataflowConstProp,90360352,5.619291,46.800075,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0096,quinn,5,lsr,DataflowConstProp,90360352,5.655763,46.800075,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0096,quinn,6,lsr,DataflowConstProp,90360352,5.489823,46.800075,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0096,quinn,7,lsr,DataflowConstProp,90360352,5.567090,46.800075,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0096,quinn,8,lsr,DataflowConstProp,90360352,5.814987,46.800075,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0096,quinn,9,lsr,DataflowConstProp,90360352,5.603877,46.800075,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0096,quinn,10,lsr,DataflowConstProp,90360352,5.510981,46.800075,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0097,quinn,1,machine-licm,DataflowConstProp,89813656,5.477988,50.472720,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0097,quinn,2,machine-licm,DataflowConstProp,89813656,5.540512,50.472720,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0097,quinn,3,machine-licm,DataflowConstProp,89813656,5.600743,50.472720,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0097,quinn,4,machine-licm,DataflowConstProp,89813656,5.653768,50.472720,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0097,quinn,5,machine-licm,DataflowConstProp,89813656,5.666137,50.472720,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0097,quinn,6,machine-licm,DataflowConstProp,89813656,5.540405,50.472720,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0097,quinn,7,machine-licm,DataflowConstProp,89813656,5.607719,50.472720,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0097,quinn,8,machine-licm,DataflowConstProp,89813656,5.747674,50.472720,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0097,quinn,9,machine-licm,DataflowConstProp,89813656,5.512166,50.472720,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0097,quinn,10,machine-licm,DataflowConstProp,89813656,5.544995,50.472720,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0098,quinn,1,postra-machine-licm,DataflowConstProp,89743640,5.543441,50.316182,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0098,quinn,2,postra-machine-licm,DataflowConstProp,89743640,5.492713,50.316182,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0098,quinn,3,postra-machine-licm,DataflowConstProp,89743640,5.620609,50.316182,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0098,quinn,4,postra-machine-licm,DataflowConstProp,89743640,5.570463,50.316182,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0098,quinn,5,postra-machine-licm,DataflowConstProp,89743640,5.589145,50.316182,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0098,quinn,6,postra-machine-licm,DataflowConstProp,89743640,5.619966,50.316182,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0098,quinn,7,postra-machine-licm,DataflowConstProp,89743640,5.670944,50.316182,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0098,quinn,8,postra-machine-licm,DataflowConstProp,89743640,5.758842,50.316182,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0098,quinn,9,postra-machine-licm,DataflowConstProp,89743640,5.561665,50.316182,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0098,quinn,10,postra-machine-licm,DataflowConstProp,89743640,5.501584,50.316182,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0099,quinn,1,preheader-prot,DataflowConstProp,89755696,5.558954,49.005592,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0099,quinn,2,preheader-prot,DataflowConstProp,89755696,5.568981,49.005592,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0099,quinn,3,preheader-prot,DataflowConstProp,89755696,5.482399,49.005592,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0099,quinn,4,preheader-prot,DataflowConstProp,89755696,5.524200,49.005592,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0099,quinn,5,preheader-prot,DataflowConstProp,89755696,5.611909,49.005592,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0099,quinn,6,preheader-prot,DataflowConstProp,89755696,5.555839,49.005592,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0099,quinn,7,preheader-prot,DataflowConstProp,89755696,5.691055,49.005592,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0099,quinn,8,preheader-prot,DataflowConstProp,89755696,5.587303,49.005592,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0099,quinn,9,preheader-prot,DataflowConstProp,89755696,5.686759,49.005592,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0099,quinn,10,preheader-prot,DataflowConstProp,89755696,5.610283,49.005592,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0100,quinn,1,block-placement,DataflowConstProp,87497088,5.604294,49.883376,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0100,quinn,2,block-placement,DataflowConstProp,87497088,6.013416,49.883376,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
